date,index,action,isin,ticker,name
2023-12-15,코스피 200,REMOVE,KR7284740008,284740,쿠쿠홈시스
2023-12-15,코스피 200,REMOVE,KR7294870001,294870,HDC현대산업개발
2023-12-15,코스피 200,REMOVE,KR7381970003,381970,케이카
2024-03-15,코스피 200,ADD,KR7022100002,022100,포스코DX
2024-03-15,코스피 200,REMOVE,KR7031430002,031430,신세계인터내셔날
2024-06-14,코스피 200,ADD,KR7003030004,003030,세아제강지주
2024-06-14,코스피 200,ADD,KR7005070008,005070,코스모신소재
2024-06-14,코스피 200,ADD,KR7042700005,042700,한미반도체
2024-06-14,코스피 200,ADD,KR7066970005,066970,엘앤에프
2024-06-14,코스피 200,ADD,KR7454910001,454910,두산로보틱스
2024-06-14,코스피 200,ADD,KR7457190007,457190,이수스페셜티케미컬
2024-06-14,코스피 200,REMOVE,KR7000990002,000990,DB하이텍
2024-06-14,코스피 200,REMOVE,KR7003410008,003410,쌍용C&E
2024-06-14,코스피 200,REMOVE,KR7010780005,010780,아이에스동서
2024-06-14,코스피 200,REMOVE,KR7019170000,019170,신풍제약
2024-06-14,코스피 200,REMOVE,KR7020150009,020150,롯데에너지머티리얼즈
2024-06-14,코스피 200,REMOVE,KR7020560009,020560,아시아나항공
2024-09-30,코스피 200,ADD,KR7489790006,489790,한화인더스트리얼솔루션즈
2024-12-13,코스피 200,ADD,KR7002840007,002840,미원상사
2024-12-13,코스피 200,ADD,KR7278470000,278470,에이피알
2024-12-13,코스피 200,ADD,KR7298040007,298040,효성중공업
2024-12-13,코스피 200,ADD,KR7456040005,456040,OCI
2024-12-13,코스피 200,REMOVE,KR7000670000,000670,영풍
2024-12-13,코스피 200,REMOVE,KR7004800009,004800,효성
2024-12-13,코스피 200,REMOVE,KR7009900002,009900,명신산업
2024-12-13,코스피 200,REMOVE,KR7016380008,016380,KG스틸
2024-12-13,코스피 200,REMOVE,KR7032350001,032350,롯데관광개발
2025-03-10,코스피 200,ADD,KR7003240009,003240,태광산업
2025-03-10,코스피 200,REMOVE,KR7001570001,001570,금양
2025-06-13,코스피 200,ADD,KR7000670000,000670,영풍
2025-06-13,코스피 200,ADD,KR7006040000,006040,동원산업
2025-06-13,코스피 200,ADD,KR7007340003,007340,DN오토모티브
2025-06-13,코스피 200,ADD,KR7012630000,012630,HDC
2025-06-13,코스피 200,ADD,KR7017960006,017960,한국카본
2025-06-13,코스피 200,ADD,KR7071320006,071320,지역난방공사
2025-06-13,코스피 200,ADD,KR7268280005,268280,미원에스씨
2025-06-13,코스피 200,ADD,KR7443060009,443060,HD현대마린솔루션
2025-06-13,코스피 200,REMOVE,KR7001120005,001120,LX인터내셔널
2025-06-13,코스피 200,REMOVE,KR7001740000,001740,SK네트웍스
2025-06-13,코스피 200,REMOVE,KR7005070008,005070,코스모신소재
2025-06-13,코스피 200,REMOVE,KR7006110001,006110,삼아알미늄
2025-06-13,코스피 200,REMOVE,KR7105630008,105630,한세실업
2025-06-13,코스피 200,REMOVE,KR7178920005,178920,PI첨단소재
2025-06-13,코스피 200,REMOVE,KR7271940009,271940,일진하이솔루스
2025-06-13,코스피 200,REMOVE,KR7336260005,336260,두산퓨얼셀
2025-11-25,코스피 200,ADD,KR70126Z0002,0126Z0,삼성에피스홀딩스
2025-11-27,코스피 200,REMOVE,KR7010620003,010620,HD현대미포
2025-12-12,코스피 200,ADD,KR7002030005,002030,아세아
2025-12-12,코스피 200,ADD,KR7007660004,007660,이수페타시스
2025-12-12,코스피 200,ADD,KR7034230003,034230,파라다이스
2025-12-12,코스피 200,ADD,KR7062040001,062040,산일전기
2025-12-12,코스피 200,ADD,KR7064400005,064400,LG씨엔에스
2025-12-12,코스피 200,ADD,KR7082740002,082740,한화엔진
2025-12-12,코스피 200,ADD,KR7307950006,307950,현대오토에버
2025-12-12,코스피 200,REMOVE,KR7002710002,002710,TCC스틸
2025-12-12,코스피 200,REMOVE,KR7003620002,003620,KG모빌리티
2025-12-12,코스피 200,REMOVE,KR7012630000,012630,HDC
2025-12-12,코스피 200,REMOVE,KR7039130000,039130,하나투어
2025-12-12,코스피 200,REMOVE,KR7145720009,145720,덴티움
2025-12-12,코스피 200,REMOVE,KR7456040005,456040,OCI
2025-12-12,코스피 200,REMOVE,KR7489790006,489790,한화비전
2025-12-29,코스피 200,ADD,KR7071970008,071970,HD현대마린엔진
2025-12-29,코스피 200,REMOVE,KR7042670000,042670,HD현대인프라코어
